name,3FAvg,TmSd,OppSdAvg,NxtGmeFPTS,
Peyton Watson, 23.0, 4, 12.0, 3.0,
Peyton Watson, 18.0, 4, 6.666666666666667, 22.0,
Peyton Watson, 24.333333333333332, 4, 10.666666666666666, 21.0,
Peyton Watson, 23.666666666666668, 4, 6.333333333333333, 10.0,
Peyton Watson, 14.666666666666666, 4, 9.333333333333334, 12.0,
Peyton Watson, 21.333333333333332, 4, 8.333333333333334, 23.0,
Peyton Watson, 12.666666666666666, 4, 14.0, 3.0,
Peyton Watson, 0, 4, 10.0, 0.0,
Peyton Watson, 0, 4, 9.666666666666666, 0.0,
Peyton Watson, 0, 4, 5.0, 0.0,
Russell Westbrook, 14.666666666666666, 4, 5.666666666666667, 21.0,
Russell Westbrook, 23.5, 4, 11.0, 31.0,
Russell Westbrook, 31.333333333333332, 4, 7.333333333333333, 11.0,
Russell Westbrook, 19.666666666666668, 4, 10.666666666666666, 17.0,
Russell Westbrook, 28.666666666666668, 4, 7.0, 19.0,
Russell Westbrook, 32.333333333333336, 4, 7.666666666666667, 3.0,
Russell Westbrook, 22.0, 4, 7.666666666666667, 9.0,
Russell Westbrook, 34.333333333333336, 4, 7.333333333333333, 12.0,
Russell Westbrook, 32.666666666666664, 4, 12.333333333333334, 27.0,
Russell Westbrook, 25.666666666666668, 4, 6.0, 18.0,
Russell Westbrook, 35.666666666666664, 4, 12.0, 3.0,
Russell Westbrook, 32.5, 4, 6.666666666666667, 39.0,
Russell Westbrook, 32.333333333333336, 4, 10.666666666666666, 15.0,
Russell Westbrook, 36.333333333333336, 4, 6.333333333333333, 14.0,
Russell Westbrook, 18.0, 4, 9.333333333333334, 21.0,
Russell Westbrook, 25.0, 4, 8.333333333333334, 23.0,
Russell Westbrook, 20.0, 4, 14.0, 3.0,
Russell Westbrook, 0, 4, 10.0, 0.0,
Russell Westbrook, 0, 4, 9.666666666666666, 0.0,
Russell Westbrook, 9.0, 4, 5.0, 6.0,
Jarrett Allen, 38.0, 1, 10.666666666666666, 10.0,
Jarrett Allen, 36.0, 1, 4.333333333333333, 8.0,
Jarrett Allen, 27.666666666666668, 1, 8.0, 34.0,
Jarrett Allen, 24.0, 1, 9.333333333333334, 17.0,
Jarrett Allen, 31.333333333333332, 1, 12.0, 20.0,
Jarrett Allen, 35.0, 1, 9.0, 15.0,
Jarrett Allen, 26.333333333333332, 1, 6.0, 3.0,
Jarrett Allen, 17.5, 1, 11.0, 28.0,
Jarrett Allen, 24.0, 1, 12.333333333333334, 19.0,
Jarrett Allen, 31.666666666666668, 1, 11.0, 12.0,
Jarrett Allen, 23.666666666666668, 1, 4.666666666666667, 21.0,
Jarrett Allen, 42.0, 1, 8.333333333333334, 18.0,
Jarrett Allen, 38.333333333333336, 1, 6.333333333333333, 30.0,
Jarrett Allen, 35.333333333333336, 1, 6.0, 7.0,
Jarrett Allen, 19.333333333333332, 1, 5.666666666666667, 37.0,
Jarrett Allen, 26.666666666666668, 1, 8.0, 22.0,
Jarrett Allen, 28.666666666666668, 1, 6.0, 3.0,
Jarrett Allen, 32.5, 1, 10.666666666666666, 27.0,
Jarrett Allen, 34.0, 1, 7.666666666666667, 18.0,
Jarrett Allen, 28.333333333333332, 1, 7.0, 0.0,
Darius Garland, 22.333333333333332, 1, 10.666666666666666, 24.0,
Darius Garland, 40.0, 1, 4.333333333333333, 24.0,
Darius Garland, 37.666666666666664, 1, 8.0, 34.0,
Darius Garland, 35.666666666666664, 1, 9.333333333333334, 33.0,
Darius Garland, 34.0, 1, 12.0, 16.0,
Darius Garland, 26.5, 1, 9.0, 27.0,
Darius Garland, 32.666666666666664, 1, 6.0, 3.0,
Darius Garland, 28.5, 1, 11.0, 22.0,
Darius Garland, 23.0, 1, 12.333333333333334, 36.0,
Darius Garland, 26.0, 1, 11.0, 34.0,
Darius Garland, 42.333333333333336, 1, 4.666666666666667, 28.0,
Darius Garland, 43.5, 1, 8.333333333333334, 36.0,
Darius Garland, 29.666666666666668, 1, 6.333333333333333, 30.0,
Darius Garland, 34.666666666666664, 1, 6.0, 26.0,
Darius Garland, 36.0, 1, 5.666666666666667, 22.0,
Darius Garland, 38.333333333333336, 1, 8.0, 18.0,
Darius Garland, 32.0, 1, 6.0, 3.0,
Darius Garland, 34.0, 1, 10.666666666666666, 16.0,
Darius Garland, 22.666666666666668, 1, 7.666666666666667, 36.0,
Darius Garland, 30.666666666666668, 1, 7.0, 0.0,
